ID ;Administracion;ID Colegio;Colegio;Cant de estudiantes;Promedio PSU;Promedio NEM
2;Particular Subvencionado;1731;Complejo Educacional Particular de Las Acacias;69;419,7916667;5,545797113
2;Particular Subvencionado;1732;Liceo Rosa Tocornal;9;625,7222222;5,761111206
2;Particular Subvencionado;1733;Master College (SAN BERNARDO);94;496,1190476;5,356489349
2;Particular Subvencionado;1734;Colegio José Manuel Balmaceda (PEÑAFLOR);85;503,21875;5,451058842
2;Particular Subvencionado;1735;Colegio Álvaro Covarrubias Arlegui;44;462,402439;5,322045456
2;Particular Subvencionado;1736;Colegio Universal San Francisco;29;472,6538462;5,336896617
2;Particular Subvencionado;1737;Centro Educacional Particular San Luis;17;450,4642857;5,415624976
2;Particular Subvencionado;1738;Centro Educacional Lincoln College Anex.3;1;;5,349999905
2;Particular Subvencionado;1739;Colegio Politécnico Avenida Independencia;53;422,297619;5,380188717
2;Particular Subvencionado;1740;Liceo Particular Insume;87;477,7142857;5,371279073
2;Particular Subvencionado;1741;Liceo Manuel Bulnes de La Florida;6;534;5,436000061
2;Particular Subvencionado;1742;Instituto Polivalente San Miguel;2;509,25;5,650000095
2;Particular Subvencionado;1743;Escuela Básica Nº128 San Ramón;3;476,3333333;4,943333308
2;Particular Subvencionado;1744;Froilán Yañez de la Barra;104;480,1793478;5,359423096
2;Particular Subvencionado;1745;Colegio Infocap;22;397,4;5,500476224
2;Particular Subvencionado;1746;Instituto Comercial San Pablo;139;412,6262136;5,524244607
2;Particular Subvencionado;1747;Centro Educ. Part. Orden de San Jorge;33;431,7678571;5,647878806
2;Particular Subvencionado;1748;Colegio Jacques Cousteau;69;476,775;5,601739123
2;Particular Subvencionado;1749;Colegio Américo Vespucio (PEÑALOLEN);1;670,5;5,75
2;Particular Subvencionado;1750;Colegio Shirayuri;91;550,8809524;5,484505517
2;Particular Subvencionado;1751;Escuela Belén O'Higgins;20;445,0384615;5,335499954
2;Particular Subvencionado;1752;Centro Educacional San Lorenzo;57;502,9107143;5,3396491
2;Particular Subvencionado;1753;Saint Christian College;44;503,627907;5,599285716
2;Particular Subvencionado;1754;Complejo Educacional Americano;5;478,625;5,177999973
2;Particular Subvencionado;1755;Liceo Polivalente Bahía Darwin;59;413,8666667;5,443728811
2;Particular Subvencionado;1756;Colegio Particular Evangélico Betania;22;460,03125;5,638636372
2;Particular Subvencionado;1757;Liceo Politécnico Curanilahue;34;401,78125;5,57352944
2;Particular Subvencionado;1758;Colegio Don Orione (LOS ANGELES);244;417,9565217;5,263770502
2;Particular Subvencionado;1759;Colegio El Árbol de la Vida;79;464,3880597;5,857594949
2;Particular Subvencionado;1760;Colegio Cholguán;50;601,4069767;6,103199987
2;Particular Subvencionado;1761;Liceo Industrial Metodista de Coronel;260;447,2511111;5,346153852
2;Particular Subvencionado;1762;Liceo Polivalente Hermanas Maestras de la Santa Cruz;62;473,745283;5,805322601
2;Particular Subvencionado;1763;CENTRO EDUCACIÓN ADULTOS  MANANTIAL DE AGUA VIVA;15;388,3636364;5,327333355
2;Particular Subvencionado;1764;Colegio Lorenzo Mondanelli;31;514,4655172;5,847096735
2;Particular Subvencionado;1765;Colegio Polivalente Darío Salas;432;436,9252717;5,744375014
2;Particular Subvencionado;1766;Colegio Agrícola Los Mayos;36;386,9772727;5,457777792
2;Particular Subvencionado;1767;Liceo Mauricio Hochschild;324;514,2359155;5,593869971
2;Particular Subvencionado;1768;Colegio San Miguel de Los Andes;81;527,8684211;5,572124994
2;Particular Subvencionado;1769;Colegio Cristiano Emmanuel;32;592,1034483;5,789062485
2;Particular Subvencionado;1770;Colegio Poliv. Pdte. José Manuel Balmaceda;79;444,9285714;5,43987343
2;Particular Subvencionado;1771;Centro Educacional Federico García Lorca;65;418,08;5,20492308
2;Particular Subvencionado;1772;Colegio Hispano Americano (VIÑA DEL MAR);281;465,428;5,534234872
2;Particular Subvencionado;1773;Colegio Andrés Bello (CABILDO);99;543,0617978;5,738686879
2;Particular Subvencionado;1774;Escuela Particular N.303 Luis Cruz Martínez;3;262;5,389999866
2;Particular Subvencionado;1775;Colegio Saint Thomas College;38;590,469697;5,55473684
2;Particular Subvencionado;1776;Escuela Particular Helvecia;38;402,5;5,542162161
2;Particular Subvencionado;1777;Instituto del Mar Capitán Williams;112;453,4285714;5,730000028
2;Particular Subvencionado;1778;Centro Politécnico Particular de Ñuñoa;379;449,7886905;5,350923497
2;Particular Subvencionado;1779;Centro Educacional San Esteban Mártir;54;473,9489796;5,287592605
2;Particular Subvencionado;1780;Liceo Técnico Diego Portales;28;433,94;5,314642872
2;Particular Subvencionado;1781;Colegio Pudahuel;47;390,15;5,320869581
2;Particular Subvencionado;1782;Liceo Politécnico Los Dominicos;2;387;5,4150002
2;Particular Subvencionado;1783;Liceo Particular Obispo Augusto Salinas Fuenzalida;101;493,5689655;5,390000032
2;Particular Subvencionado;1784;Colegio Villa Cordillera;1;428;5,099999905
2;Particular Subvencionado;1785;Colegio Español de Viña del Mar;38;544,0571429;5,786315805
2;Particular Subvencionado;1786;Colegio Alexander Fleming;106;508,4479167;5,66876193
2;Particular Subvencionado;1787;Colegio Pirámide;64;472,5;5,640156262
2;Particular Subvencionado;1788;Centro Estudios Capacitación para Sordos;1;;5,980000019
2;Particular Subvencionado;1789;Colegio Rebeca Fernández;15;469,8076923;5,616666635
2;Particular Subvencionado;1790;Colegio Liahona Anexo;1;664;6,5
2;Particular Subvencionado;1791;Liceo CREP Mena;1;610;6,230000019
2;Particular Subvencionado;1792;Escuela Básica Adultos Part. Nuevos Horizontes;1;338,5;4,699999809
2;Particular Subvencionado;1793;Liceo Politécnico Santa Cruz;77;453,515873;5,464805201
2;Particular Subvencionado;1794;Colegio Little College (IQUIQUE);85;443,0069444;5,694285716
2;Particular Subvencionado;1795;Colegio Padre Luis Gallardo;13;395,2;5,5
2;Particular Subvencionado;1796;Liceo Pdte. Aníbal Pinto Garmendia;75;502,7112676;5,467866681
2;Particular Subvencionado;1797;Colegio Nusta Kori (IQUIQUE) (12515);52;488,7209302;5,456730797
2;Particular Subvencionado;1798;Colegio Diocesano Obispo Labbé;105;488,0108696;5,481809525
2;Particular Subvencionado;1799;Liceo Colegio Metodista Robert Johnson;184;433,6851852;5,336141317
2;Particular Subvencionado;1800;INST.AGRICOLA  ARTESANAL KUSAYAPU;1;;5,380000114
2;Particular Subvencionado;1801;Colegio San Juan de la Blachere;2;413,25;5,899999857
2;Particular Subvencionado;1802;Colegio Saucache;180;465,8322981;5,657611108
2;Particular Subvencionado;1803;Colegio Metodista William Taylor;106;419,25;5,68518868
2;Particular Subvencionado;1804;Colegio María Reina;79;484,3783784;5,470641032
2;Particular Subvencionado;1805;Escuela Latinoamericana;6;465,875;5,211666663
2;Particular Subvencionado;1806;Colegio Arica College;103;546,6263736;5,880873787
2;Particular Subvencionado;1807;Colegio Reina del Desierto;33;415,1666667;5,193030271
2;Particular Subvencionado;1808;Colegio Hispano Italiana;41;491,9864865;5,936829265
2;Particular Subvencionado;1809;Liceo Samca Arumanti;119;537,2523364;5,588823559
2;Particular Subvencionado;1810;Colegio Antamara;38;461,2058824;5,821621663
2;Particular Subvencionado;1811;Escuela Básica y Parvularia Kronos School;77;399,25;5,391948044
2;Particular Subvencionado;1812;Liceo Los Cóndores;133;445,7161017;5,63413535
2;Particular Subvencionado;1813;Escuela Básica Corona School;68;483,0081967;5,568970596
2;Particular Subvencionado;1814;Liceo Leonora Latorre;1;363,5;5,099999905
2;Particular Subvencionado;1815;Colegio Leonardo Da Vinci (ARICA);144;391,7403101;5,423263878
2;Particular Subvencionado;1816;Colegio Inglés (IQUIQUE);220;486,8958333;5,462500002
2;Particular Subvencionado;1817;Colegio Academia Tarapacá;5;624,5;6,042000008
2;Particular Subvencionado;1818;Colegio Cambridge Academy;1;;5,650000095
2;Particular Subvencionado;1819;Liceo Superior Diego Portales;76;456,4609375;5,499466654
2;Particular Subvencionado;1820;Colegio Sagrado Corazón de Jesús (ALTO HOSPICIO);405;502,8239437;5,688395082
2;Particular Subvencionado;1821;Colegio San Pedro;54;423,9117647;5,454444444
2;Particular Subvencionado;1822;Liceo Agrícola Técnico Profesional Padre Francisco Napoli;10;444,3125;5,477999926
2;Particular Subvencionado;1823;Colegio Humberstone;173;552,8474026;5,896300575
2;Particular Subvencionado;1824;Colegio Hispano Británico Iquique;139;631,792;6,161304339
2;Particular Subvencionado;1825;Colegio Salesiano de Iquique;75;546,4191176;5,792133344
2;Particular Subvencionado;1826;Academia Iquique Bulnes;180;424,4748201;5,132905025
2;Particular Subvencionado;1827;Liceo Academia Nacional;84;436,5;5,511445781
2;Particular Subvencionado;1828;Colegio Particular Sochides (ALTO HOSPICIO);1;373;4,900000095
2;Particular Subvencionado;1829;Liceo Técnico Profesional de Adultos Pukara;51;364,3125;5,583200016
2;Particular Subvencionado;1830;Colegio Particular Sochides (ARICA);3;335;5,26333348
2;Particular Subvencionado;1831;COLEGIO  CHILE NORTE;32;412,4107143;5,644062564
2;Particular Subvencionado;1832;Cardenal Raúl Silva Henríquez;40;486,3611111;5,775250006
2;Particular Subvencionado;1833;Colegio Miramar (ARICA);170;432,3221477;5,491294129
2;Particular Subvencionado;1834;Liceo Pablo Neruda (ALTO HOSPICIO);55;397,8055556;5,530925936
2;Particular Subvencionado;1835;Colegio Adolfo Beyzaga Ovando;33;451,7931034;5,698484811
2;Particular Subvencionado;1836;Liceo Técnico Profesional de Adultos Coresol;18;383,1923077;5,719411822
2;Particular Subvencionado;1837;Colegio Universitario Unap;114;477,1201923;5,476140382
2;Particular Subvencionado;1838;COLEGIO LATIONOAMERICANO  LAS PARINAS;45;427,7820513;5,343111102
2;Particular Subvencionado;1839;Colegio Rupanic School;24;419,8636364;5,566249986
2;Particular Subvencionado;1840;Colegio Marista Hermano Fernando;22;451,6923077;5,563181834
2;Particular Subvencionado;1841;Liceo de Adultos Junior College;198;424,7530488;5,344898992
2;Particular Subvencionado;1842;Iqra Arabian British School;20;484,0526316;5,735999966
2;Particular Subvencionado;1843;Colegio de Adultos Manquehue de Til Til;8;359,125;5,731250048
2;Particular Subvencionado;1844;INSTITUTO  DOMINGO  EYZAGUIRRE;123;429,3009709;5,358130102
2;Particular Subvencionado;1845;ESCUELAS  DEL  CARIÑO ALBERT  EINSTEIN;15;391,5714286;5,731333288
2;Particular Subvencionado;1846;Fundación Educ. Colegio Femenino Madre del Rosario;44;516,5;5,714545467
2;Particular Subvencionado;1847;Colegio Calama;26;439,6923077;5,408076928
2;Particular Subvencionado;1848;Liceo de Estudios Contables y Administrativos;204;445,2114286;5,480539226
2;Particular Subvencionado;1849;Colegio Río Loa;48;420,0972222;5,634166648
2;Particular Subvencionado;1850;Colegio Ecológico Montessori;38;514,5;5,54631577
2;Particular Subvencionado;1851;Colegio Padre Alberto Hurtado;45;553,5263158;5,588666662
2;Particular Subvencionado;1852;Colegio Particular San Nicolás;76;556,0735294;5,630921063
2;Particular Subvencionado;1853;Liceo Comercial Computacional Santa Sara;56;455,0777778;5,321607138
2;Particular Subvencionado;1854;Colegio Eben Ezer;45;515,3292683;5,714000013
2;Particular Subvencionado;1855;Colegio San Agustín (ANTOFAGASTA);148;577,5590551;5,560000033
2;Particular Subvencionado;1856;New Heaven High School;105;499,9894737;5,344857143
2;Particular Subvencionado;1857;Colegio Providencia (ANTOFAGASTA);93;489,2619048;5,637849464
2;Particular Subvencionado;1858;Colegio Técnico Industrial Don Bosco;188;483,3133333;5,557446812
2;Particular Subvencionado;1859;The Giant School Antofagasta;76;550,384058;5,94213335
2;Particular Subvencionado;1860;The Antofagasta Baptist College;85;548,3421053;5,480470596
2;Particular Subvencionado;1861;North College;55;485,5566038;5,518181836
2;Particular Subvencionado;1862;Harvest Christian School;126;484,2155172;5,619761898
2;Particular Subvencionado;1863;Colegio Particular Caldera;18;519,5;5,688333379
2;Particular Subvencionado;1864;Liceo T.P. Paulino y Margarita Callejas;2;237,5;6,215000153
2;Particular Subvencionado;1865;Instituto Don Bosco de Copiapó;9;379,8125;5,388888889
2;Particular Subvencionado;1866;Colegio San Agustin de Atacama;94;579,3271605;5,482127687
2;Particular Subvencionado;1867;Escuela Industrial Salesiana Cristo Redentor;90;454,8866667;5,298988792
2;Particular Subvencionado;1868;Liceo Técnico Profesional Héroes de Atacama;189;440,8222892;5,320846565
2;Particular Subvencionado;1869;Colegio Hispano América;18;449,4285714;5,810555564
2;Particular Subvencionado;1870;Liceo Haravicu;2;549,75;5,839999914
2;Particular Subvencionado;1871;Colegio Cervantino (COPIAPO);42;510,9142857;5,427857138
2;Particular Subvencionado;1872;Santo Domingo Country School (SANTO DOMINGO) (13205);19;542,6111111;5,78578954
2;Particular Subvencionado;1873;Centro de Educación de Adultos La Haya;14;411,9375;5,50857142
2;Particular Subvencionado;1874;COLEGIO  LICARAYEN;72;461,53125;5,359857164
2;Particular Subvencionado;1875;Trinity School;30;539,9107143;6,052000014
2;Particular Subvencionado;1876;Colegio Francis School;94;586,2840909;5,779148969
2;Particular Subvencionado;1877;Colegio Cristóbal Colón (COQUIMBO);61;505,5181818;5,372459005
2;Particular Subvencionado;1878;Colegio Santa María de Belén N 162;53;559,2403846;5,853207534
2;Particular Subvencionado;1879;Colegio Particular Pierrot;15;457,6153846;5,522000058
2;Particular Subvencionado;1880;Colegio Saint Mary School;31;575,0961538;5,889032256
2;Particular Subvencionado;1881;Escuela Familiar Agrícola Valle del Elqui;14;439,6;5,283571448
2;Particular Subvencionado;1882;Colegio Particular Komvux - Coquimbo;13;416,6363636;5,388461553
2;Particular Subvencionado;1883;Colegio Americano (LA SERENA);31;453,3695652;5,405161304
2;Particular Subvencionado;1884;Colegio Albert Einstein (LA SERENA);103;572,9065934;5,635294115
2;Particular Subvencionado;1885;Colegio San Nicolás (LA SERENA);63;568,2457627;5,693650813
2;Particular Subvencionado;1886;Kid's World School;75;548,7045455;5,489466667
2;Particular Subvencionado;1887;Colegio del Alba (COQUIMBO);105;568,4301075;5,86323808
2;Particular Subvencionado;1888;Colegio Francisco Palau;56;550,8020833;5,688750037
2;Particular Subvencionado;1889;Colegio Particular Leonardo Da Vinci;47;548,7317073;5,661914886
2;Particular Subvencionado;1890;Colegio Cambridge School;62;433,9803922;5,490806457
2;Particular Subvencionado;1891;Saint John's School (LA SERENA);96;540,2977528;5,676666642
2;Particular Subvencionado;1892;COLEGIO SANTO TOMAS  LA SERENA;41;625,7285714;5,785121953
2;Particular Subvencionado;1893;Escuela para Adultos Nuevos Horizontes;3;481;5,2766668
2;Particular Subvencionado;1894;Corazón de Jesús;35;443,8823529;5,428000001
2;Particular Subvencionado;1895;Liceo de Adultos Max Planck;105;458,951087;5,407809525
2;Particular Subvencionado;1896;Colegio Artístico Cultural Form-Arte;32;478,2678571;5,499062508
2;Particular Subvencionado;1897;Colegio Elqui;24;492,5416667;5,807916661
2;Particular Subvencionado;1898;Colegio Nuestra Señora de Andacollo (LA SERENA);121;443,4747475;5,336363654
2;Particular Subvencionado;1899;Colegio San Lucas;28;508,04;5,417142868
2;Particular Subvencionado;1900;Colegio Los Conquistadores (MONTE PATRIA);51;470,6931818;5,446862754
2;Particular Subvencionado;1901;Colegio Pucará (OVALLE);57;602,0111111;5,886315806
2;Particular Subvencionado;1902;Colegio Santa Familia;123;526,8451327;5,747704932
2;Particular Subvencionado;1903;Kid's Wordl School Anexo;1;512;5,25
2;Particular Subvencionado;1904;Colegio Español;67;418,2678571;5,09746269
2;Particular Subvencionado;1905;María Educa;62;546,9583333;5,777903226
2;Particular Subvencionado;1906;Colegio Andrés Bello - Pampa;177;609,4846626;5,693163848
2;Particular Subvencionado;1907;Colegio San Martín de Porres;31;441,5;5,56516129
2;Particular Subvencionado;1908;COLEGIO  SAN FRANCISCO JAVIER;128;480,7654867;5,679062508
2;Particular Subvencionado;1909;Colegio María Educa;58;516,6636364;5,65948275
2;Particular Subvencionado;1910;Colegio Altazor (COQUIMBO);81;489,7132353;5,388642023
2;Particular Subvencionado;1911;Colegio de Adultos Adolfo Kolping;11;472,7857143;5,629000044
2;Particular Subvencionado;1912;Colegio Valentín Letelier;65;482,0714286;5,466153842
2;Particular Subvencionado;1913;Colegio San Lorenzo (COQUIMBO);52;485,3695652;5,464400005
2;Particular Subvencionado;1914;Colegio Dalmacia;73;461,3134328;5,622222231
2;Particular Subvencionado;1915;Escuela para Adultos Los Tres Montes;2;459;5,75
2;Particular Subvencionado;1916;Colegio Olimpo;30;406,6428571;5,72758622
2;Particular Subvencionado;1917;Colegio Adultos San Luis;100;405,53125;5,450500016
2;Particular Subvencionado;1918;Colegio Cerro Grande;33;532,25;5,677187532
2;Particular Subvencionado;1919;Liceo Padre Coll;47;513,8947368;5,576808493
2;Particular Subvencionado;1920;Colegio Irma Salas Silva;19;507,3333333;5,426842087
2;Particular Subvencionado;1921;Escuela Básica San Francisco de Borja;26;445,1521739;5,830384603
2;Particular Subvencionado;1922;Colegio Manantial (OVALLE);30;436,4464286;5,654666646
2;Particular Subvencionado;1923;Colegio Santa Helena College;34;433,2833333;5,302647114
2;Particular Subvencionado;1924;Colegio Manantiales de Elqui;26;503,34;5,549615401
2;Particular Subvencionado;1925;Colegio Tamelcura;43;579,8452381;5,70418604
2;Particular Subvencionado;1926;Colegio Cervantes;38;495,2794118;5,710263139
2;Particular Subvencionado;1927;Colegio Paulo Freire (LA SERENA);4;448,75;5,924999952
2;Particular Subvencionado;1928;Colegio Técnico Profesional Florencia Nightin;78;432,0671642;5,36589746
2;Particular Subvencionado;1929;Escuela para Adultos Amigos del Padre Hurtado;32;408,047619;5,546562493
2;Particular Subvencionado;1930;Liceo Técnico Prof. Adultos Coresol de la Serena;82;332,0151515;5,810512799
2;Particular Subvencionado;1931;Colegio Rakiduam (COQUIMBO);35;497,3636364;5,562571471
2;Particular Subvencionado;1932;Colegio Leonardo Da Vinci - Vicuña;87;460,3076923;5,731149427
2;Particular Subvencionado;1933;Colegio José Martí Pérez;22;416,1666667;5,03714289
2;Particular Subvencionado;1934;Colegio Discovery;24;481;5,511250019
2;Particular Subvencionado;1935;Colegio San Luis (COQUIMBO);22;407,9090909;5,325454582
2;Particular Subvencionado;1936;Escuela San Marino College;26;499,9565217;5,632692337
2;Particular Subvencionado;1937;Colegio Cecal Anexo;2;486,25;5,215000153
2;Particular Subvencionado;1938;Colegio Becarb II;164;476,81;5,724573196
2;Particular Subvencionado;1939;American College;69;503,5416667;5,622463765
2;Particular Subvencionado;1940;Liceo Agrícola Christa Mock;36;421,1724138;5,651944439
2;Particular Subvencionado;1941;Liceo Agrícola de Longotoma;1;592;6
2;Particular Subvencionado;1942;Instituto de Capacitación Tec. Prof. Itpsa;50;407,173913;5,186399984
2;Particular Subvencionado;1943;Colegio Bordemar;119;434,8617021;5,529830504
2;Particular Subvencionado;1944;Colegio Nuestra Señora de las Mercedes;58;434,51;5,504999999
2;Particular Subvencionado;1945;ESCUELA  SAINT BENEDICT COLLEGE;41;536,3333333;5,815609746
2;Particular Subvencionado;1946;Colegio Gobernador Concha y Salvatierra;37;512,4166667;5,691621587
2;Particular Subvencionado;1947;Liceo Obispo Antonio Castro;3;593,8333333;5,533333302
2;Particular Subvencionado;1948;Liceo René Descartes;108;504,8877551;5,537663567
2;Particular Subvencionado;1949;Colegio Nueva Providencia;37;547,8088235;5,464054056
2;Particular Subvencionado;1950;Colegio Adventista Anexo;137;491,5116279;5,633576665
2;Particular Subvencionado;1951;Colegio Latino Americano;41;420,4857143;5,440243884
2;Particular Subvencionado;1952;Colegio Nueva Esperanza (VILLA ALEMANA);52;536,0102041;5,923137253
2;Particular Subvencionado;1953;Colegio Thomas Alva Edison;26;542,4583333;5,390769262
2;Particular Subvencionado;1954;Colegio Víctor Antonio;24;503,0416667;5,675416688
2;Particular Subvencionado;1955;Colegio Emanuel (VIÑA DEL MAR);23;545,7142857;5,56869567
2;Particular Subvencionado;1956;Colegio Pehuén;19;549,8684211;5,665789454
2;Particular Subvencionado;1957;Liceo Tecn. Prof. Obispo Rafael Lira Infante;67;414,940678;5,577014944
2;Particular Subvencionado;1958;Colegio Espíritu Santo (SAN ANTONIO);64;517,537037;5,745000012
2;Particular Subvencionado;1959;Colegio Nacional Santa Ana;3;576;5,626666546
2;Particular Subvencionado;1960;Colegio Los Reyes;125;561,4517544;5,840241944
2;Particular Subvencionado;1961;Colegio Hispano (VILLA ALEMANA);188;568,994152;5,605691504
2;Particular Subvencionado;1962;Colegio Charles Dickens;57;475,6886792;5,301071431
2;Particular Subvencionado;1963;Liceo Tec. Prof. Obispo Rafael Lira Infante;2;411,25;5,140000105
2;Particular Subvencionado;1964;Colegio José Luis Norris (SAN ANTONIO) (14373);39;448,6571429;5,61846156
2;Particular Subvencionado;1965;Colegio Divina Maestra;42;480,9473684;5,580952429
2;Particular Subvencionado;1966;Colegio El Valle de Casablanca;19;540,7647059;5,977894758
2;Particular Subvencionado;1967;Colegio San Nicolás El Olivar;23;470,326087;5,245217385
2;Particular Subvencionado;1968;Colegio Juan Luis Vives (VALPARAISO);241;381,2202797;5,19672415
2;Particular Subvencionado;1969;Colegio Cristiano de Quillota;38;430,2794118;5,484864879
2;Particular Subvencionado;1970;Escuela Santa Clara (VALPARAISO);61;490,862069;5,607049176
2;Particular Subvencionado;1971;Colegio Domingo Ortiz de Rozas;129;569,875;5,887031272
2;Particular Subvencionado;1972;Colegio Paidos;38;423,75;5,136315772
2;Particular Subvencionado;1973;COLEGIO PANAL  ANEXO;27;430,2708333;5,388518563
2;Particular Subvencionado;1974;Colegio El Alba;38;495,0294118;5,592894742
2;Particular Subvencionado;1975;CENTRO DE EDUCACION DE ADULTOS  CEAVI;78;425,7258065;5,216883102
2;Particular Subvencionado;1976;Centro de Estudios San Ignacio (VILLA ALEMANA);174;421,4605263;5,44040696
2;Particular Subvencionado;1977;Liceo de Adultos Jacques Cousteau;53;454,4;5,269230778
2;Particular Subvencionado;1978;Colegio Ana María Janer Anexo;2;518;5,589999914
2;Particular Subvencionado;1979;Liceo Particular Mixto Los Andes Anexo;1;553;5,28000021
2;Particular Subvencionado;1980;Colegio Maese Da Vinci;58;483,287037;5,638103452
2;Particular Subvencionado;1981;Colegio Manantial (VIÑA DEL MAR);124;468,7958333;5,534112903
2;Particular Subvencionado;1982;Centro Educ. Adultos Pedro de Valdivia;37;406,4090909;5,607567542
2;Particular Subvencionado;1983;Colegio Evangélico Labranza de Dios;26;523,9166667;5,655384614
2;Particular Subvencionado;1984;Colegio Cristiano Con-Con;20;482,6111111;5,771500039
2;Particular Subvencionado;1985;Colegio Apumanque;88;597,5542169;5,738181813
2;Particular Subvencionado;1986;Colegio Nacional (LIMACHE);70;556,2016129;5,527000019
2;Particular Subvencionado;1987;Colegio Santa Bárbara de La Reina;19;468,4210526;5,56789471
2;Particular Subvencionado;1988;Colegio El Arrayán;84;543,9276316;5,740357155
2;Particular Subvencionado;1989;Lions School;137;493,8961538;5,591970806
2;Particular Subvencionado;1990;Ctro. Educ. y Capac. de Adultos Francisco Bilbao;100;401,7469136;5,358367365
2;Particular Subvencionado;1991;Colegio Alonso de Quintero;41;524,3974359;5,794878029
2;Particular Subvencionado;1992;King Edward's School 2;59;483,6153846;5,485762717
2;Particular Subvencionado;1993;Colegio Amancay Limache;39;487,4393939;5,758205145
2;Particular Subvencionado;1994;Colegio Adonay Pukalán;72;456,9776119;5,409859154
2;Particular Subvencionado;1995;Colegio Santo Domingo de Guzmán;81;575,2733333;5,951975357
2;Particular Subvencionado;1996;Colegio Patricio Lynch;49;576,7727273;5,792857121
2;Particular Subvencionado;1997;COLEGIO  MERCEDES LEMUS ZAMORA;163;423,2925926;5,232857141
2;Particular Subvencionado;1998;Centro de Estudios Dalbadie;42;393,7962963;5,63261904
2;Particular Subvencionado;1999;Colegio San Nicolás de Canal Chacao (QUILPUE);37;471,5;5,468648679
2;Particular Subvencionado;2000;Centro Capacit. y Estudios de Adultos Valparaíso;1;464;5
2;Particular Subvencionado;2001;Colegio de Adultos Silob Chile;146;450,052;5,392222222
2;Particular Subvencionado;2002;The Integrity College;17;452,6153846;5,387647068
2;Particular Subvencionado;2003;Verdoyham School;33;512,7424242;5,643939437
2;Particular Subvencionado;2004;Colegio Cristo Rey Salvador;51;496,3863636;5,573725495
2;Particular Subvencionado;2005;Colegio Los Fundadores de Quilpué;6;547,5;5,773333391
2;Particular Subvencionado;2006;Colegio Boston;41;486,1756757;5,389756086
2;Particular Subvencionado;2007;Colegio Buckingham;4;542,625;5,55250001
2;Particular Subvencionado;2008;Colegio de Adultos Fritz Encalada;60;388,4736842;5,354166635
2;Particular Subvencionado;2009;Colegio Quillota Terranova;47;508,1710526;5,481521762
2;Particular Subvencionado;2010;Colegio Poeta Daniel de la Vega;43;505,2926829;5,293488392
2;Particular Subvencionado;2011;Colegio Villa Aconcagua;82;511,0945946;5,591219501
2;Particular Subvencionado;2012;Colegio Puerto Paz;23;486,326087;5,975652156
2;Particular Subvencionado;2013;Colegio Juanita Fernández;85;488,8782051;5,623058813
2;Particular Subvencionado;2014;Colegio Cardenal Oviedo;40;382,2580645;5,481388887
2;Particular Subvencionado;2015;Colegio de Educacional de Adultos Bilbao;1;338,5;6,449999809
2;Particular Subvencionado;2016;Colegio Vedruna;46;581,402439;5,958913046
2;Particular Subvencionado;2017;Colegio San Agustín (VILLA ALEMANA);30;467,0172414;5,567000008
2;Particular Subvencionado;2018;Centro de Estudios Ignacio Domeyko;38;426,4354839;5,529473681
2;Particular Subvencionado;2019;Colegio Araucarias;37;442,6911765;5,528918911
2;Particular Subvencionado;2020;Colegio Carlos Spano;1;380,5;4,300000191
2;Particular Subvencionado;2021;Colegio Casteliano;111;518,58;5,528468459
2;Particular Subvencionado;2022;COLEGIO  PAULA  VIVANCO;36;503,75;5,670000008
2;Particular Subvencionado;2023;Colegio Cristiano Embajadores del Rey;54;455,78;5,488888882
2;Particular Subvencionado;2024;Casablanca Bilingual School;30;488,9642857;5,746000004
2;Particular Subvencionado;2025;Nuevo Colegio Cambridge;88;445,4266667;5,174204517
2;Particular Subvencionado;2026;Colegio Inglés San Anfeli;15;435,4666667;5,422666613
2;Particular Subvencionado;2027;Centro Educación de Adultos Placilla;4;479;5,459999919
2;Particular Subvencionado;2028;Colegio San Sebastián (LOS ANDES);82;532,869863;5,625243914
2;Particular Subvencionado;2029;Colegio Tierra del Fuego;93;513,2241379;5,64956523
2;Particular Subvencionado;2030;COLEGIO NUEVA ERA SIGLO XXI  QUILLOTA;42;497,0921053;5,475714309
2;Particular Subvencionado;2031;Colegio Nuevo Milenio;88;521,8392857;5,518636378
2;Particular Subvencionado;2032;Colegio San Sebastián de Akivi;17;457,7647059;5,550588215
2;Particular Subvencionado;2033;Colegio Capitán Arturo Prat Chacón;20;458,8529412;5,495500016
2;Particular Subvencionado;2034;Colegio Gea;40;474,0540541;5,51450001
2;Particular Subvencionado;2035;Colegio Fénix;70;552,28125;5,74571429
2;Particular Subvencionado;2036;The Kingstown School;79;574,95;5,532025337
2;Particular Subvencionado;2037;Colegio Portaliano;79;530,2534247;5,620379707
2;Particular Subvencionado;2038;Centro de Estudios Alonso de Ercilla;72;405,475;5,295972215
2;Particular Subvencionado;2039;Pan American College Viña del Mar;80;539,9391892;5,61987499
2;Particular Subvencionado;2040;Colegio Las Américas (QUILPUE);58;524,6727273;5,510344834
2;Particular Subvencionado;2041;Colegio Bilbao - Eim.;47;381,6219512;5,305531897
2;Particular Subvencionado;2042;Colegio Greenland San Felipe;39;575,5757576;5,795641055
2;Particular Subvencionado;2043;Colegio El Roble de Santo Domingo;35;519,03125;5,548857158
2;Particular Subvencionado;2044;Colegio Adultos Alicia Monckeberg;27;397,452381;5,356538442
